"symbol","time","price","change","vol","total","side"
"CSV","14:45:02",38.4,-1.5,71100,732600,
"CSV","14:29:47",39.4,-0.5,500,661500,"B"
"CSV","14:29:46",39.45,-0.45,100,661000,"S"
"CSV","14:29:13",39.45,-0.45,1500,660900,"B"
"CSV","14:29:11",39.45,-0.45,100,659400,"B"
"CSV","14:28:57",39.45,-0.45,5000,659300,"B"
"CSV","14:28:38",39.45,-0.45,100,654300,"B"
"CSV","14:28:31",39.45,-0.45,5000,654200,"B"
"CSV","14:28:30",39.5,-0.4,1000,649200,"S"
"CSV","14:28:23",39.5,-0.4,3300,648200,"S"
"CSV","14:28:08",39.45,-0.45,200,644900,"B"
"CSV","14:28:04",39.45,-0.45,600,644700,"B"
"CSV","14:27:59",39.45,-0.45,4500,644100,"B"
"CSV","14:27:55",39.45,-0.45,600,639600,"B"
"CSV","14:27:40",39.45,-0.45,200,639000,"B"
"CSV","14:27:32",39.4,-0.5,300,638800,"B"
"CSV","14:27:21",39.4,-0.5,1000,638500,"B"
"CSV","14:27:03",39.45,-0.45,2100,637500,"B"
"CSV","14:26:40",39.45,-0.45,400,635400,"B"
"CSV","14:26:27",39.5,-0.4,200,635000,"B"
"CSV","14:26:23",39.5,-0.4,600,634800,"B"
"CSV","14:26:23",39.55,-0.35,200,634200,"B"
"CSV","14:26:22",39.5,-0.4,1000,634000,"B"
"CSV","14:25:54",39.5,-0.4,200,633000,"B"
"CSV","14:25:36",39.6,-0.3,900,632800,"B"
"CSV","14:25:17",39.6,-0.3,2100,631900,"S"
"CSV","14:25:13",39.5,-0.4,100,629800,"B"
"CSV","14:25:11",39.5,-0.4,100,629700,"B"
"CSV","14:25:11",39.5,-0.4,800,629600,"B"
"CSV","14:25:07",39.5,-0.4,1100,628800,"B"
"CSV","14:25:02",39.5,-0.4,800,627700,"B"
"CSV","14:24:57",39.5,-0.4,2100,626900,"B"
"CSV","14:24:54",39.5,-0.4,1800,624800,"B"
"CSV","14:24:36",39.6,-0.3,2000,623000,"B"
"CSV","14:24:26",39.65,-0.25,100,621000,"S"
"CSV","14:24:25",39.6,-0.3,4000,620900,"B"
"CSV","14:24:25",39.65,-0.25,4000,616900,"B"
"CSV","14:23:37",39.65,-0.25,100,612900,"B"
"CSV","14:23:22",39.65,-0.25,1300,612800,"B"
"CSV","14:23:21",39.65,-0.25,2000,611500,"B"
"CSV","14:22:59",39.65,-0.25,3700,609500,"B"
"CSV","14:22:16",39.7,-0.2,6300,605800,"B"
"CSV","14:21:57",39.75,-0.15,200,599500,"S"
"CSV","14:21:46",39.75,-0.15,1700,599300,"B"
"CSV","14:21:37",39.75,-0.15,700,597600,"B"
"CSV","14:21:34",39.8,-0.1,100,596900,"S"
"CSV","14:21:23",39.75,-0.15,500,596800,"B"
"CSV","14:20:35",39.75,-0.15,100,596300,"S"
"CSV","14:20:15",39.75,-0.15,200,596200,"S"
"CSV","14:20:02",39.8,-0.1,100,596000,"S"
"CSV","14:19:55",39.8,-0.1,500,595900,"S"
"CSV","14:19:29",39.8,-0.1,1400,595400,"S"
"CSV","14:19:29",39.8,-0.1,900,594000,"S"
"CSV","14:19:28",39.8,-0.1,300,593100,"S"
"CSV","14:18:56",39.7,-0.2,100,592800,"S"
"CSV","14:18:50",39.7,-0.2,2000,592700,"S"
"CSV","14:18:43",39.7,-0.2,300,590700,"S"
"CSV","14:18:36",39.7,-0.2,2600,590400,"B"
"CSV","14:18:36",39.75,-0.15,100,587800,"B"
"CSV","14:18:02",39.7,-0.2,100,587700,"B"
"CSV","14:17:51",39.7,-0.2,200,587600,"S"
"CSV","14:17:46",39.7,-0.2,200,587400,"B"
"CSV","14:17:38",39.7,-0.2,800,587200,"S"
"CSV","14:17:38",39.65,-0.25,600,586400,"B"
"CSV","14:17:34",39.7,-0.2,100,585800,"S"
"CSV","14:17:21",39.65,-0.25,1900,585700,"S"
"CSV","14:16:52",39.65,-0.25,1000,583800,"S"
"CSV","14:16:44",39.65,-0.25,300,582800,"S"
"CSV","14:16:41",39.65,-0.25,100,582500,"S"
"CSV","14:16:38",39.65,-0.25,100,582400,"S"
"CSV","14:15:40",39.65,-0.25,1300,582300,"B"
"CSV","14:15:40",39.7,-0.2,700,581000,"B"
"CSV","14:15:39",39.7,-0.2,1400,580300,"B"
"CSV","14:15:39",39.75,-0.15,900,578900,"B"
"CSV","14:15:26",39.75,-0.15,500,578000,"B"
"CSV","14:14:29",39.8,-0.1,100,577500,"B"
"CSV","14:14:19",39.8,-0.1,14800,577400,"B"
"CSV","14:14:19",39.85,-0.05,5200,562600,"B"
"CSV","14:13:35",39.9,0,300,557400,"B"
"CSV","14:13:28",39.9,0,3000,557100,"B"
"CSV","14:13:26",39.9,0,800,554100,"B"
"CSV","14:12:45",39.95,0.05,1200,553300,"B"
"CSV","14:12:33",39.95,0.05,500,552100,"B"
"CSV","14:12:15",40,0.1,1400,551600,"B"
"CSV","14:12:11",40,0.1,1000,550200,"B"
"CSV","14:11:57",40,0.1,1100,549200,"B"
"CSV","14:11:49",40,0.1,1200,548100,"B"
